i,j
1,2
3,2
9,2
21,2
22,2
28,2
30,2
32,2
33,2
34,2
35,2
36,2
38,2
42,2
47,2
1,4
3,4
9,4
21,4
22,4
24,4
26,4
27,4
28,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
42,4
44,4
45,4
1,5
3,5
9,5
21,5
22,5
24,5
26,5
27,5
28,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
43,5
44,5
1,6
3,6
9,6
21,6
22,6
26,6
28,6
30,6
34,6
35,6
45,6
47,6
1,7
3,7
9,7
22,7
24,7
26,7
30,7
35,7
3,8
9,8
21,8
22,8
26,8
1,10
3,10
9,10
21,10
22,10
24,10
26,10
27,10
28,10
30,10
32,10
33,10
34,10
35,10
36,10
46,10
47,10
1,11
3,11
9,11
21,11
22,11
24,11
27,11
28,11
30,11
31,11
32,11
33,11
34,11
35,11
36,11
38,11
44,11
45,11
1,12
3,12
9,12
22,12
24,12
26,12
27,12
28,12
30,12
31,12
32,12
33,12
34,12
35,12
36,12
42,12
43,12
1,13
3,13
9,13
21,13
24,13
26,13
28,13
30,13
32,13
33,13
34,13
35,13
36,13
42,13
43,13
1,14
3,14
21,14
22,14
26,14
27,14
34,14
35,14
3,15
21,15
26,15
27,15
3,16
39,16
3,17
47,17
3,18
1,19
3,19
9,19
21,19
22,19
24,19
26,19
27,19
28,19
30,19
32,19
33,19
34,19
35,19
36,19
37,19
39,19
42,19
44,19
45,19
9,20
22,20
31,20
38,20
1,23
3,23
22,25
24,25
26,29
28,29
39,40
39,41
