i,j
1,2
5,2
8,2
9,2
16,2
20,2
49,2
1,3
5,3
8,3
9,3
19,3
20,3
21,3
23,3
24,3
35,3
48,3
49,3
50,3
51,3
52,3
53,3
1,4
5,4
9,4
16,4
19,4
20,4
24,4
28,4
39,4
42,4
46,4
47,4
52,4
5,6
9,6
20,6
21,6
30,6
34,6
38,6
43,6
48,6
50,6
53,6
5,7
9,7
20,7
38,7
48,7
53,7
5,10
9,10
20,10
30,10
38,10
43,10
48,10
9,11
16,11
18,11
19,11
20,11
22,11
24,11
25,11
27,11
28,11
29,11
40,11
44,11
49,11
50,11
52,11
9,12
16,12
18,12
21,12
23,12
25,12
27,12
29,12
35,12
49,12
52,12
1,13
9,13
21,13
50,13
52,13
53,13
9,14
16,14
19,14
20,14
21,14
23,14
27,14
28,14
29,14
35,14
36,14
39,14
41,14
48,14
52,14
53,14
9,15
16,15
18,15
21,15
28,15
16,17
25,26
45,26
31,32
41,32
52,32
31,33
36,37
48,37
