i,j
1,2
18,2
25,2
28,2
29,2
30,2
33,2
34,2
35,2
39,2
46,2
47,2
50,2
53,2
1,3
18,3
25,3
28,3
29,3
30,3
33,3
34,3
35,3
37,3
43,3
1,4
18,4
25,4
28,4
29,4
30,4
33,4
34,4
35,4
38,4
39,4
41,4
42,4
43,4
44,4
48,4
49,4
1,5
18,5
25,5
28,5
29,5
30,5
33,5
34,5
35,5
38,5
39,5
43,5
44,5
47,5
1,6
18,6
25,6
28,6
29,6
30,6
33,6
34,6
35,6
38,6
39,6
42,6
43,6
49,6
1,7
18,7
25,7
28,7
29,7
30,7
33,7
34,7
35,7
47,7
1,8
25,8
28,8
29,8
30,8
33,8
34,8
35,8
37,8
1,9
18,9
25,9
29,9
30,9
33,9
34,9
35,9
38,9
43,9
48,9
1,10
18,10
25,10
28,10
29,10
30,10
34,10
35,10
39,10
41,10
42,10
44,10
45,10
46,10
1,11
18,11
29,11
30,11
35,11
1,12
25,12
28,12
29,12
33,12
34,12
35,12
1,13
35,13
37,13
51,13
1,14
25,14
30,14
33,14
34,14
35,14
38,14
42,14
1,15
18,15
25,15
29,15
30,15
34,15
35,15
41,15
46,15
1,16
25,16
33,16
35,16
1,17
29,17
30,17
34,17
35,17
18,19
29,19
35,19
39,19
18,20
25,20
29,20
35,20
46,20
18,21
25,21
29,21
35,21
52,21
18,22
25,22
29,22
30,22
35,22
18,23
35,23
18,24
30,24
35,24
39,24
25,26
29,26
33,26
34,26
35,26
25,27
35,27
41,27
30,31
34,31
35,31
30,32
34,32
35,32
35,36
40,36
