i,j
1,2
14,2
1,3
8,3
1,4
5,4
9,4
6,7
9,7
10,11
13,11
10,12
14,15
1,16
5,16
6,16
8,16
9,16
10,16
17,16
21,16
22,16
1,18
5,18
6,18
8,18
9,18
10,18
14,18
17,18
21,18
22,18
1,19
14,20
