i,j
13,1
1,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
1,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
13,4
13,5
14,5
15,5
14,6
13,11
15,11
11,12
15,13
15,14
