i,j
1,2
13,2
17,2
18,2
1,3
13,3
14,3
1,4
13,4
14,4
1,5
13,5
14,5
1,6
13,6
14,6
1,7
13,7
14,7
1,8
1,9
1,10
1,11
1,12
15,16
