i,j
116,118
160,118
181,118
203,118
216,118
234,118
243,118
116,119
162,119
181,119
200,119
233,119
116,120
138,120
157,120
181,120
211,120
116,121
145,121
150,121
257,121
116,122
145,122
246,122
247,122
116,123
172,123
227,123
116,124
180,124
116,125
126,127
172,127
225,127
246,127
256,127
126,128
211,128
236,128
249,128
126,129
180,129
185,129
214,129
219,129
227,129
126,130
225,130
227,130
126,131
126,132
162,132
126,133
211,133
126,134
126,135
126,136
126,137
138,139
207,139
138,140
172,140
241,140
138,141
219,141
138,142
138,143
138,144
145,146
150,146
157,146
162,146
165,146
197,146
199,146
145,147
159,147
160,147
216,147
218,147
145,148
165,148
209,148
145,149
150,151
160,151
208,151
241,151
150,152
226,152
150,153
150,154
150,155
150,156
157,158
180,158
200,158
209,158
230,158
233,158
240,158
242,158
244,158
262,158
160,161
165,161
181,161
183,161
205,161
216,161
257,161
261,161
162,163
162,164
200,164
165,166
165,167
168,169
168,170
168,171
172,173
180,173
185,173
225,173
172,174
172,175
219,175
172,176
185,176
172,177
172,178
172,179
181,182
183,184
185,184
251,184
185,186
227,186
251,186
252,186
258,186
259,186
185,187
252,187
185,188
227,188
251,188
258,188
259,188
185,189
251,189
252,189
185,190
227,190
251,190
258,190
185,191
251,191
258,191
185,192
214,192
185,193
227,193
251,193
185,194
252,194
185,195
185,196
197,198
200,201
209,201
214,201
262,201
200,202
203,204
244,204
205,206
209,210
211,212
211,213
214,215
216,217
219,220
219,221
219,222
219,223
219,224
227,228
227,229
230,231
242,231
230,232
234,235
236,237
257,237
236,238
236,239
247,248
249,250
253,254
259,260
