i,j
1,2
4,2
7,2
11,2
12,2
15,2
16,2
18,2
23,2
24,2
27,2
28,2
1,3
4,3
7,3
12,3
16,3
20,3
25,3
4,5
7,5
11,5
12,5
15,5
16,5
18,5
19,5
22,5
26,5
4,6
7,6
12,6
15,6
25,6
7,8
11,8
13,8
14,8
16,8
17,8
18,8
20,8
21,8
24,8
7,9
12,9
18,9
7,10
11,10
12,10
