i,j
1,2
1,3
21,3
24,3
4,5
21,5
4,6
21,6
4,7
4,8
19,8
21,8
9,10
21,10
9,11
9,12
21,12
9,13
21,13
9,14
9,15
21,15
9,16
9,17
24,17
9,18
19,20
21,22
21,23
