i,j
1,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
1,10
6,10
11,10
1,12
6,12
13,12
14,12
6,15
1,16
3,16
5,16
6,16
13,16
17,16
1,18
6,18
5,19
6,19
14,19
1,20
6,20
7,20
11,20
1,21
3,21
6,21
22,21
1,23
5,23
6,23
1,24
3,24
6,24
1,25
6,25
3,26
5,26
11,26
17,26
22,26
3,27
13,27
14,27
22,27
